Timestamp, Tweet-ID, Included(Y/N)
"Fri Apr 19 12:44:11 +0000 2013","325228332868317184",Y
"Fri Apr 19 12:44:14 +0000 2013","325228345430245377",Y
"Fri Apr 19 12:44:15 +0000 2013","325228349624569856",Y
"Fri Apr 19 12:44:16 +0000 2013","325228353818861568",Y
"Fri Apr 19 12:44:18 +0000 2013","325228362228441089",Y
"Fri Apr 19 12:44:20 +0000 2013","325228370600275970",Y
"Fri Apr 19 12:44:24 +0000 2013","325228387394260993",Y
"Fri Apr 19 12:44:27 +0000 2013","325228399968780288",Y
"Fri Apr 19 12:44:29 +0000 2013","325228408349011968",Y
"Fri Apr 19 12:44:33 +0000 2013","325228425143009281",Y
"Fri Apr 19 12:44:33 +0000 2013","325228425138802688",Y
"Fri Apr 19 12:44:35 +0000 2013","325228433506459649",Y
"Fri Apr 19 12:44:39 +0000 2013","325228450283663360",Y
"Fri Apr 19 12:44:54 +0000 2013","325228513235984385",Y
"Fri Apr 19 12:44:55 +0000 2013","325228517417684994",Y
"Fri Apr 19 12:44:55 +0000 2013","325228517400924160",Y
"Fri Apr 19 12:45:04 +0000 2013","325228555153858560",Y
"Fri Apr 19 12:45:08 +0000 2013","325228571926884353",Y
"Fri Apr 19 12:45:14 +0000 2013","325228597122064385",Y
"Fri Apr 19 12:45:20 +0000 2013","325228622250139648",Y
"Fri Apr 19 12:45:21 +0000 2013","325228626457001984",Y
"Fri Apr 19 12:45:30 +0000 2013","325228664197369856",Y
"Fri Apr 19 12:45:31 +0000 2013","325228668425232384",Y
"Fri Apr 19 12:45:32 +0000 2013","325228672590172161",Y
"Fri Apr 19 12:45:37 +0000 2013","325228693574283264",Y
"Fri Apr 19 12:45:43 +0000 2013","325228718727495680",Y
"Fri Apr 19 12:45:44 +0000 2013","325228722930196483",Y
"Fri Apr 19 12:45:44 +0000 2013","325228722942787585",Y
"Fri Apr 19 12:45:46 +0000 2013","325228731310424065",Y
"Fri Apr 19 12:46:01 +0000 2013","325228794245955584",Y
"Fri Apr 19 12:46:01 +0000 2013","325228794237554688",Y
"Fri Apr 19 12:46:04 +0000 2013","325228806837248000",Y
"Fri Apr 19 12:46:05 +0000 2013","325228810998009858",Y
"Fri Apr 19 12:46:15 +0000 2013","325228852945244160",Y
"Fri Apr 19 12:46:21 +0000 2013","325228878106861568",Y
"Fri Apr 19 12:46:24 +0000 2013","325228890710736897",Y
"Fri Apr 19 12:46:28 +0000 2013","325228907462787072",Y
"Fri Apr 19 12:46:30 +0000 2013","325228915880759297",Y
"Fri Apr 19 12:46:36 +0000 2013","325228941046587392",Y
"Fri Apr 19 12:46:37 +0000 2013","325228945236713472",Y
"Fri Apr 19 12:46:40 +0000 2013","325228957798653952",Y
"Fri Apr 19 12:46:44 +0000 2013","325228974605217793",Y
"Fri Apr 19 12:46:48 +0000 2013","325228991386615810",Y
"Fri Apr 19 12:46:50 +0000 2013","325228999750057985",Y
"Fri Apr 19 12:46:51 +0000 2013","325229003969548290",Y
"Fri Apr 19 12:46:56 +0000 2013","325229024924278787",Y
"Fri Apr 19 12:46:59 +0000 2013","325229037494611968",Y
"Fri Apr 19 12:47:00 +0000 2013","325229041697308672",Y
"Fri Apr 19 12:47:01 +0000 2013","325229045895806977",Y
"Fri Apr 19 12:47:01 +0000 2013","325229045900001280",Y
"Fri Apr 19 12:47:04 +0000 2013","325229058474524673",Y
"Fri Apr 19 12:47:04 +0000 2013","325229058482896897",Y
"Fri Apr 19 12:47:04 +0000 2013","325229058491293696",Y
"Fri Apr 19 12:47:08 +0000 2013","325229075272708097",Y
"Fri Apr 19 12:47:09 +0000 2013","325229079454445568",Y
"Fri Apr 19 12:47:09 +0000 2013","325229079450222593",Y
"Fri Apr 19 12:47:14 +0000 2013","325229100409159681",Y
"Fri Apr 19 12:47:18 +0000 2013","325229117211545600",Y
"Fri Apr 19 12:47:24 +0000 2013","325229142348005377",Y
"Fri Apr 19 12:47:34 +0000 2013","325229184299450370",Y
"Fri Apr 19 12:47:42 +0000 2013","325229217874857984",Y
"Fri Apr 19 12:47:45 +0000 2013","325229230445178881",Y
"Fri Apr 19 12:47:52 +0000 2013","325229259809497089",Y
"Fri Apr 19 12:47:55 +0000 2013","325229272405008384",Y
"Fri Apr 19 12:47:58 +0000 2013","325229284966924290",Y
"Fri Apr 19 12:48:01 +0000 2013","325229297558253568",Y
"Fri Apr 19 12:48:15 +0000 2013","325229356265918464",Y
"Fri Apr 19 12:48:15 +0000 2013","325229356286877697",Y
"Fri Apr 19 12:48:21 +0000 2013","325229381423341568",Y
"Fri Apr 19 12:48:28 +0000 2013","325229410812846081",Y
"Fri Apr 19 12:48:29 +0000 2013","325229414977769472",Y
"Fri Apr 19 12:48:32 +0000 2013","325229427590066176",Y
"Fri Apr 19 12:48:38 +0000 2013","325229452743278592",Y
"Fri Apr 19 12:48:39 +0000 2013","325229456925003776",Y
"Fri Apr 19 12:48:40 +0000 2013","325229461148663808",Y
"Fri Apr 19 12:48:40 +0000 2013","325229461140279296",Y
"Fri Apr 19 12:48:43 +0000 2013","325229473731600384",Y
"Fri Apr 19 12:48:44 +0000 2013","325229477921693698",Y
"Fri Apr 19 12:48:44 +0000 2013","325229477921697794",Y
"Fri Apr 19 12:48:48 +0000 2013","325229494677942272",Y
"Fri Apr 19 12:48:49 +0000 2013","325229498880622594",Y
"Fri Apr 19 12:48:59 +0000 2013","325229540832079873",Y
"Fri Apr 19 12:49:10 +0000 2013","325229586965217281",Y
"Fri Apr 19 12:49:12 +0000 2013","325229595353812992",Y
"Fri Apr 19 12:49:15 +0000 2013","325229607936737280",Y
"Fri Apr 19 12:49:16 +0000 2013","325229612131028993",Y
"Fri Apr 19 12:49:17 +0000 2013","325229616300175361",Y
"Fri Apr 19 12:49:22 +0000 2013","325229637288460288",Y
"Fri Apr 19 12:49:33 +0000 2013","325229683442606081",Y
"Fri Apr 19 12:49:34 +0000 2013","325229687607549952",Y
"Fri Apr 19 12:49:42 +0000 2013","325229721157787648",Y
"Fri Apr 19 12:49:44 +0000 2013","325229729579941888",Y
"Fri Apr 19 12:49:46 +0000 2013","325229737943384065",Y
"Fri Apr 19 12:49:48 +0000 2013","325229746340364288",Y
"Fri Apr 19 12:49:51 +0000 2013","325229758927470593",Y
"Fri Apr 19 12:49:55 +0000 2013","325229775692124160",Y
"Fri Apr 19 12:49:56 +0000 2013","325229779878031361",Y
"Fri Apr 19 12:49:59 +0000 2013","325229792494505984",Y
"Fri Apr 19 12:50:01 +0000 2013","325229800870539264",Y
"Fri Apr 19 12:50:01 +0000 2013","325229800862138370",Y
"Fri Apr 19 12:50:10 +0000 2013","325229838606680064",Y
"Fri Apr 19 12:50:15 +0000 2013","325229859590766593",Y
"Fri Apr 19 12:50:20 +0000 2013","325229880566501376",Y
"Fri Apr 19 12:50:20 +0000 2013","325229880570699779",Y
"Fri Apr 19 12:50:24 +0000 2013","325229897356296192",Y
"Fri Apr 19 12:50:25 +0000 2013","325229901546397696",Y
"Fri Apr 19 12:50:31 +0000 2013","325229926678663170",Y
"Fri Apr 19 12:50:37 +0000 2013","325229951852892162",Y
"Fri Apr 19 12:50:37 +0000 2013","325229951873843201",Y
"Fri Apr 19 12:50:37 +0000 2013","325229951869652992",Y
"Fri Apr 19 12:50:40 +0000 2013","325229964427423746",Y
"Fri Apr 19 12:50:48 +0000 2013","325229997986021376",Y
"Fri Apr 19 12:50:48 +0000 2013","325229997986041856",Y
"Fri Apr 19 12:50:53 +0000 2013","325230018970136579",Y
"Fri Apr 19 12:50:55 +0000 2013","325230027375517696",Y
"Fri Apr 19 12:50:56 +0000 2013","325230031561449472",Y
"Fri Apr 19 12:51:11 +0000 2013","325230094484381696",Y
"Fri Apr 19 12:51:14 +0000 2013","325230107033743360",Y
"Fri Apr 19 12:51:16 +0000 2013","325230115455905792",Y
"Fri Apr 19 12:51:16 +0000 2013","325230115434934272",Y
"Fri Apr 19 12:51:20 +0000 2013","325230132220534784",Y
"Fri Apr 19 12:51:25 +0000 2013","325230153175277568",Y
"Fri Apr 19 12:51:26 +0000 2013","325230157398941696",Y
"Fri Apr 19 12:51:33 +0000 2013","325230186746503169",Y
"Fri Apr 19 12:51:33 +0000 2013","325230186754867201",Y
"Fri Apr 19 12:51:35 +0000 2013","325230195139289088",Y
"Fri Apr 19 12:51:35 +0000 2013","325230195147669505",Y
"Fri Apr 19 12:51:35 +0000 2013","325230195122524160",Y
"Fri Apr 19 12:51:37 +0000 2013","325230203527913473",Y
"Fri Apr 19 12:51:40 +0000 2013","325230216115003392",Y
"Fri Apr 19 12:51:42 +0000 2013","325230224474243072",Y
"Fri Apr 19 12:51:44 +0000 2013","325230232883838976",Y
"Fri Apr 19 12:51:46 +0000 2013","325230241276645377",Y
"Fri Apr 19 12:51:49 +0000 2013","325230253851160577",Y
"Fri Apr 19 12:51:51 +0000 2013","325230262231367680",Y
"Fri Apr 19 12:51:52 +0000 2013","325230266434076672",Y
"Fri Apr 19 12:51:58 +0000 2013","325230291620859904",Y
"Fri Apr 19 12:52:00 +0000 2013","325230300009467904",Y
"Fri Apr 19 12:52:35 +0000 2013","325230446797541378",Y
"Fri Apr 19 12:52:36 +0000 2013","325230451004436480",Y
"Fri Apr 19 12:52:37 +0000 2013","325230455186149376",Y
"Fri Apr 19 12:52:39 +0000 2013","325230463557988353",Y
"Fri Apr 19 12:52:47 +0000 2013","325230497104027648",Y
"Fri Apr 19 12:52:49 +0000 2013","325230505513603073",Y
"Fri Apr 19 12:52:52 +0000 2013","325230518100709377",Y
"Fri Apr 19 12:52:56 +0000 2013","325230534882123776",Y
"Fri Apr 19 12:53:09 +0000 2013","325230589395496960",Y
"Fri Apr 19 12:53:13 +0000 2013","325230606176907264",Y
"Fri Apr 19 12:53:16 +0000 2013","325230618751406080",Y
"Fri Apr 19 12:53:22 +0000 2013","325230643917254656",Y
"Fri Apr 19 12:53:25 +0000 2013","325230656504336384",Y
"Fri Apr 19 12:53:27 +0000 2013","325230664897163264",Y
"Fri Apr 19 12:53:38 +0000 2013","325230711038697473",Y
"Fri Apr 19 12:53:42 +0000 2013","325230727790747648",Y
"Fri Apr 19 12:53:52 +0000 2013","325230769763139584",Y
"Fri Apr 19 12:53:54 +0000 2013","325230778126569474",Y
"Fri Apr 19 12:54:01 +0000 2013","325230807507664897",Y
"Fri Apr 19 12:54:03 +0000 2013","325230815908864001",Y
"Fri Apr 19 12:54:15 +0000 2013","325230866202783745",Y
"Fri Apr 19 12:54:22 +0000 2013","325230895567093760",Y
"Fri Apr 19 12:54:30 +0000 2013","325230929142497280",Y
"Fri Apr 19 12:54:32 +0000 2013","325230937531092992",Y
"Fri Apr 19 12:54:39 +0000 2013","325230966882844673",Y
"Fri Apr 19 12:54:45 +0000 2013","325230992052850689",Y
"Fri Apr 19 12:54:49 +0000 2013","325231008834265089",Y
"Fri Apr 19 12:54:49 +0000 2013","325231008846860289",Y
"Fri Apr 19 12:54:53 +0000 2013","325231025607290881",Y
"Fri Apr 19 12:54:55 +0000 2013","325231034008485889",Y
"Fri Apr 19 12:54:56 +0000 2013","325231038169247747",Y
"Fri Apr 19 12:54:58 +0000 2013","325231046562029568",Y
"Fri Apr 19 12:55:02 +0000 2013","325231063364423680",Y
"Fri Apr 19 12:55:02 +0000 2013","325231063339253760",Y
"Fri Apr 19 12:55:03 +0000 2013","325231067567104003",Y
"Fri Apr 19 12:55:04 +0000 2013","325231071753019393",Y
"Fri Apr 19 12:55:15 +0000 2013","325231117873590273",Y
"Fri Apr 19 12:55:18 +0000 2013","325231130464890880",Y
"Fri Apr 19 12:55:46 +0000 2013","325231247922184193",Y
"Fri Apr 19 12:55:54 +0000 2013","325231281464029184",Y
"Fri Apr 19 12:55:58 +0000 2013","325231298224472064",Y
"Fri Apr 19 12:56:02 +0000 2013","325231315018457089",Y
"Fri Apr 19 12:56:06 +0000 2013","325231331804082177",Y
"Fri Apr 19 12:56:08 +0000 2013","325231340159131648",Y
"Fri Apr 19 12:56:14 +0000 2013","325231365345931264",Y
"Fri Apr 19 12:56:20 +0000 2013","325231390503342080",Y
"Fri Apr 19 12:56:22 +0000 2013","325231398891945985",Y
"Fri Apr 19 12:56:33 +0000 2013","325231445046095873",Y
"Fri Apr 19 12:56:37 +0000 2013","325231461831684097",Y
"Fri Apr 19 12:56:39 +0000 2013","325231470190927874",Y
"Fri Apr 19 12:56:39 +0000 2013","325231470216110080",Y
"Fri Apr 19 12:56:40 +0000 2013","325231474393632768",Y
"Fri Apr 19 12:56:41 +0000 2013","325231478600527873",Y
"Fri Apr 19 12:56:50 +0000 2013","325231516332470273",Y
"Fri Apr 19 12:56:53 +0000 2013","325231528927952896",Y
"Fri Apr 19 12:56:54 +0000 2013","325231533130649602",Y
"Fri Apr 19 12:56:54 +0000 2013","325231533134856192",Y
"Fri Apr 19 12:56:55 +0000 2013","325231537312391169",Y
"Fri Apr 19 12:57:00 +0000 2013","325231558279704577",Y
"Fri Apr 19 12:57:01 +0000 2013","325231562482401280",Y
"Fri Apr 19 12:57:06 +0000 2013","325231583453904896",Y
"Fri Apr 19 12:57:13 +0000 2013","325231612788867072",Y
"Fri Apr 19 12:57:14 +0000 2013","325231617012547584",Y
"Fri Apr 19 12:57:23 +0000 2013","325231654757089281",Y
"Fri Apr 19 12:57:25 +0000 2013","325231663141507072",Y
"Fri Apr 19 12:57:26 +0000 2013","325231667319042048",Y
"Fri Apr 19 12:57:28 +0000 2013","325231675716018178",Y
"Fri Apr 19 12:57:29 +0000 2013","325231679897743360",Y
"Fri Apr 19 12:57:37 +0000 2013","325231713456365568",Y
"Fri Apr 19 12:57:37 +0000 2013","325231713473146880",Y
"Fri Apr 19 12:57:41 +0000 2013","325231730233589760",Y
"Fri Apr 19 12:57:43 +0000 2013","325231738643161088",Y
"Fri Apr 19 12:57:43 +0000 2013","325231738634776577",Y
"Fri Apr 19 12:57:44 +0000 2013","325231742833287170",Y
"Fri Apr 19 12:58:03 +0000 2013","325231822529249281",Y
"Fri Apr 19 12:58:05 +0000 2013","325231830905282560",Y
"Fri Apr 19 12:58:06 +0000 2013","325231835116339202",Y
"Fri Apr 19 12:58:08 +0000 2013","325231843496583168",Y
"Fri Apr 19 12:58:18 +0000 2013","325231885439610880",Y
"Fri Apr 19 12:58:22 +0000 2013","325231902212628481",Y
"Fri Apr 19 12:58:26 +0000 2013","325231919010816000",Y
"Fri Apr 19 12:58:30 +0000 2013","325231935771254784",Y
"Fri Apr 19 12:58:30 +0000 2013","325231935750283266",Y
"Fri Apr 19 12:58:34 +0000 2013","325231952565248001",Y
"Fri Apr 19 12:58:38 +0000 2013","325231969325678592",Y
"Fri Apr 19 12:58:41 +0000 2013","325231981904424961",Y
"Fri Apr 19 12:58:42 +0000 2013","325231986086125569",Y
"Fri Apr 19 12:58:43 +0000 2013","325231990288826368",Y
"Fri Apr 19 12:58:43 +0000 2013","325231990293004288",Y
"Fri Apr 19 12:58:46 +0000 2013","325232002863349761",Y
"Fri Apr 19 12:58:46 +0000 2013","325232002888507394",Y
"Fri Apr 19 12:58:47 +0000 2013","325232007066025984",Y
"Fri Apr 19 12:58:54 +0000 2013","325232036417785857",Y
"Fri Apr 19 12:58:54 +0000 2013","325232036434563073",Y
"Fri Apr 19 12:58:55 +0000 2013","325232040624664576",Y
"Fri Apr 19 12:59:00 +0000 2013","325232061583597569",Y
"Fri Apr 19 12:59:01 +0000 2013","325232065798881280",Y
"Fri Apr 19 12:59:04 +0000 2013","325232078394359809",Y
"Fri Apr 19 12:59:11 +0000 2013","325232107720937472",Y
"Fri Apr 19 12:59:14 +0000 2013","325232120312233984",Y
"Fri Apr 19 12:59:21 +0000 2013","325232149680754688",Y
"Fri Apr 19 12:59:28 +0000 2013","325232179032489984",Y
"Fri Apr 19 12:59:28 +0000 2013","325232179053481985",Y
"Fri Apr 19 12:59:29 +0000 2013","325232183226810368",Y
"Fri Apr 19 12:59:32 +0000 2013","325232195801329668",Y
"Fri Apr 19 12:59:42 +0000 2013","325232237744357376",Y
"Fri Apr 19 12:59:42 +0000 2013","325232237765328896",Y
"Fri Apr 19 12:59:45 +0000 2013","325232250356633600",Y
"Fri Apr 19 12:59:51 +0000 2013","325232275526656003",Y
"Fri Apr 19 12:59:51 +0000 2013","325232275514068992",Y
"Fri Apr 19 12:59:53 +0000 2013","325232283894308864",Y
"Fri Apr 19 13:00:01 +0000 2013","325232317431959553",Y
"Fri Apr 19 13:00:07 +0000 2013","325232342606180352",Y
"Fri Apr 19 13:00:10 +0000 2013","325232355193270272",Y
"Fri Apr 19 13:00:11 +0000 2013","325232359379173376",Y
"Fri Apr 19 13:00:16 +0000 2013","325232380359086081",Y
"Fri Apr 19 13:00:19 +0000 2013","325232392967172096",Y
"Fri Apr 19 13:00:27 +0000 2013","325232426509017088",Y
"Fri Apr 19 13:00:29 +0000 2013","325232434880856064",Y
"Fri Apr 19 13:00:29 +0000 2013","325232434876649472",Y
"Fri Apr 19 13:00:35 +0000 2013","325232460038291456",Y
"Fri Apr 19 13:00:37 +0000 2013","325232468452073472",Y
"Fri Apr 19 13:00:45 +0000 2013","325232502019080193",Y
"Fri Apr 19 13:00:46 +0000 2013","325232506188201984",Y
"Fri Apr 19 13:00:51 +0000 2013","325232527155531778",Y
"Fri Apr 19 13:00:53 +0000 2013","325232535565107200",Y
"Fri Apr 19 13:00:56 +0000 2013","325232548135440387",Y
"Fri Apr 19 13:01:03 +0000 2013","325232577491398656",Y
"Fri Apr 19 13:01:08 +0000 2013","325232598483886082",Y
"Fri Apr 19 13:01:09 +0000 2013","325232602657210368",Y
"Fri Apr 19 13:01:11 +0000 2013","325232611062579200",Y
"Fri Apr 19 13:01:19 +0000 2013","325232644617031680",Y
"Fri Apr 19 13:01:20 +0000 2013","325232648811327488",Y
"Fri Apr 19 13:01:25 +0000 2013","325232669770256384",Y
"Fri Apr 19 13:01:34 +0000 2013","325232707539972097",Y
"Fri Apr 19 13:01:35 +0000 2013","325232711700721666",Y
"Fri Apr 19 13:01:38 +0000 2013","325232724300410882",Y
"Fri Apr 19 13:01:38 +0000 2013","325232724317200385",Y
"Fri Apr 19 13:01:38 +0000 2013","325232724304596992",Y
"Fri Apr 19 13:01:39 +0000 2013","325232728482144258",Y
"Fri Apr 19 13:01:42 +0000 2013","325232741069242368",Y
"Fri Apr 19 13:01:43 +0000 2013","325232745267740672",Y
"Fri Apr 19 13:01:52 +0000 2013","325232783029055489",Y
"Fri Apr 19 13:01:54 +0000 2013","325232791400882177",Y
"Fri Apr 19 13:01:54 +0000 2013","325232791409291264",Y
"Fri Apr 19 13:01:56 +0000 2013","325232799802064896",Y
"Fri Apr 19 13:02:01 +0000 2013","325232820748431360",Y
"Fri Apr 19 13:02:02 +0000 2013","325232824955314176",Y
"Fri Apr 19 13:02:02 +0000 2013","325232824980488192",Y
"Fri Apr 19 13:02:03 +0000 2013","325232829153804289",Y
"Fri Apr 19 13:02:05 +0000 2013","325232837550821380",Y
"Fri Apr 19 13:02:06 +0000 2013","325232841749299200",Y
"Fri Apr 19 13:02:08 +0000 2013","325232850146312193",Y
"Fri Apr 19 13:02:23 +0000 2013","325232913023131649",Y
"Fri Apr 19 13:02:27 +0000 2013","325232929825501186",Y
"Fri Apr 19 13:02:28 +0000 2013","325232934007230465",Y
"Fri Apr 19 13:02:29 +0000 2013","325232938214113282",Y
"Fri Apr 19 13:02:33 +0000 2013","325232954970349568",Y
"Fri Apr 19 13:02:42 +0000 2013","325232992714883073",Y
"Fri Apr 19 13:02:58 +0000 2013","325233059840532480",Y
"Fri Apr 19 13:03:03 +0000 2013","325233080833040384",Y
"Fri Apr 19 13:03:03 +0000 2013","325233080833036290",Y
"Fri Apr 19 13:03:04 +0000 2013","325233085023150082",Y
"Fri Apr 19 13:03:05 +0000 2013","325233089200680960",Y
"Fri Apr 19 13:03:09 +0000 2013","325233105994661888",Y
"Fri Apr 19 13:03:11 +0000 2013","325233114370682881",Y
"Fri Apr 19 13:03:11 +0000 2013","325233114387468288",Y
"Fri Apr 19 13:03:13 +0000 2013","325233122776084480",Y
"Fri Apr 19 13:03:18 +0000 2013","325233143714025475",Y
"Fri Apr 19 13:03:20 +0000 2013","325233152123625472",Y
"Fri Apr 19 13:03:20 +0000 2013","325233152136212480",Y
"Fri Apr 19 13:03:21 +0000 2013","325233156330504192",Y
"Fri Apr 19 13:03:22 +0000 2013","325233160508039168",Y
"Fri Apr 19 13:03:23 +0000 2013","325233164693946369",Y
"Fri Apr 19 13:03:24 +0000 2013","325233168913416192",Y
"Fri Apr 19 13:03:30 +0000 2013","325233194066649090",Y
"Fri Apr 19 13:03:31 +0000 2013","325233198235783168",Y
"Fri Apr 19 13:03:33 +0000 2013","325233206624387073",Y
"Fri Apr 19 13:03:34 +0000 2013","325233210835472384",Y
"Fri Apr 19 13:03:39 +0000 2013","325233231815393281",Y
"Fri Apr 19 13:03:42 +0000 2013","325233244373123074",Y
"Fri Apr 19 13:03:42 +0000 2013","325233244398297089",Y
"Fri Apr 19 13:03:45 +0000 2013","325233256968634368",Y
"Fri Apr 19 13:03:50 +0000 2013","325233277940142080",Y
"Fri Apr 19 13:03:51 +0000 2013","325233282138640384",Y
"Fri Apr 19 13:03:53 +0000 2013","325233290510483456",Y
"Fri Apr 19 13:04:08 +0000 2013","325233353446019073",Y
"Fri Apr 19 13:04:09 +0000 2013","325233357657092096",Y
"Fri Apr 19 13:04:15 +0000 2013","325233382814519298",Y
"Fri Apr 19 13:04:15 +0000 2013","325233382806142976",Y
"Fri Apr 19 13:04:19 +0000 2013","325233399579176961",Y
"Fri Apr 19 13:04:21 +0000 2013","325233407959371777",Y
"Fri Apr 19 13:04:22 +0000 2013","325233412178853889",Y
"Fri Apr 19 13:04:24 +0000 2013","325233420571639809",Y
"Fri Apr 19 13:04:25 +0000 2013","325233424753389568",Y
"Fri Apr 19 13:04:32 +0000 2013","325233454100922368",Y
"Fri Apr 19 13:04:33 +0000 2013","325233458299412480",Y
"Fri Apr 19 13:04:38 +0000 2013","325233479262556160",Y
"Fri Apr 19 13:04:38 +0000 2013","325233479291895808",Y
"Fri Apr 19 13:04:39 +0000 2013","325233483473620992",Y
"Fri Apr 19 13:04:44 +0000 2013","325233504432574465",Y
"Fri Apr 19 13:04:44 +0000 2013","325233504449347584",Y
"Fri Apr 19 13:04:44 +0000 2013","325233504453525504",Y
"Fri Apr 19 13:04:46 +0000 2013","325233512842153984",Y
"Fri Apr 19 13:04:56 +0000 2013","325233554760015872",Y
"Fri Apr 19 13:04:56 +0000 2013","325233554785185792",Y
"Fri Apr 19 13:04:58 +0000 2013","325233563157016576",Y
"Fri Apr 19 13:05:01 +0000 2013","325233575760891905",Y
"Fri Apr 19 13:05:01 +0000 2013","325233575731552258",Y
"Fri Apr 19 13:05:07 +0000 2013","325233600918323201",Y
"Fri Apr 19 13:05:07 +0000 2013","325233600897376256",Y
"Fri Apr 19 13:05:13 +0000 2013","325233626084151298",Y
"Fri Apr 19 13:05:14 +0000 2013","325233630278475776",Y
"Fri Apr 19 13:05:16 +0000 2013","325233638662881280",Y
"Fri Apr 19 13:05:17 +0000 2013","325233642840408065",Y
"Fri Apr 19 13:05:24 +0000 2013","325233672200540161",Y
"Fri Apr 19 13:05:25 +0000 2013","325233676415807488",Y
"Fri Apr 19 13:05:27 +0000 2013","325233684804415489",Y
"Fri Apr 19 13:05:32 +0000 2013","325233705780117504",Y
"Fri Apr 19 13:05:35 +0000 2013","325233718337880065",Y
"Fri Apr 19 13:05:35 +0000 2013","325233718367236096",Y
"Fri Apr 19 13:05:35 +0000 2013","325233718342078464",Y
"Fri Apr 19 13:05:40 +0000 2013","325233739305201664",Y
"Fri Apr 19 13:05:45 +0000 2013","325233760297693184",Y
"Fri Apr 19 13:05:46 +0000 2013","325233764479401984",Y
"Fri Apr 19 13:05:47 +0000 2013","325233768673714176",Y
"Fri Apr 19 13:05:51 +0000 2013","325233785442533376",Y
"Fri Apr 19 13:05:58 +0000 2013","325233814827831296",Y
"Fri Apr 19 13:06:02 +0000 2013","325233831592464384",Y
"Fri Apr 19 13:06:02 +0000 2013","325233831584092160",Y
"Fri Apr 19 13:06:05 +0000 2013","325233844162809856",Y
"Fri Apr 19 13:06:06 +0000 2013","325233848361316352",Y
"Fri Apr 19 13:06:07 +0000 2013","325233852576591872",Y
"Fri Apr 19 13:06:10 +0000 2013","325233865138511873",Y
"Fri Apr 19 13:06:10 +0000 2013","325233865151102976",Y
"Fri Apr 19 13:06:11 +0000 2013","325233869349605376",Y
"Fri Apr 19 13:06:13 +0000 2013","325233877729812480",Y
"Fri Apr 19 13:06:13 +0000 2013","325233877750792192",Y
"Fri Apr 19 13:06:14 +0000 2013","325233881932525570",Y
"Fri Apr 19 13:06:17 +0000 2013","325233894490255360",Y
"Fri Apr 19 13:06:22 +0000 2013","325233915499536384",Y
"Fri Apr 19 13:06:23 +0000 2013","325233919681257472",Y
"Fri Apr 19 13:06:24 +0000 2013","325233923879755779",Y
"Fri Apr 19 13:06:25 +0000 2013","325233928074039297",Y
"Fri Apr 19 13:06:27 +0000 2013","325233936454279169",Y
"Fri Apr 19 13:06:28 +0000 2013","325233940635996160",Y
"Fri Apr 19 13:06:36 +0000 2013","325233974219767809",Y
"Fri Apr 19 13:06:37 +0000 2013","325233978409902080",Y
"Fri Apr 19 13:06:41 +0000 2013","325233995157733376",Y
"Fri Apr 19 13:06:41 +0000 2013","325233995178713088",Y
"Fri Apr 19 13:06:43 +0000 2013","325234003567312896",Y
"Fri Apr 19 13:06:46 +0000 2013","325234016154431488",Y
"Fri Apr 19 13:06:47 +0000 2013","325234020357111808",Y
"Fri Apr 19 13:06:48 +0000 2013","325234024522076160",Y
"Fri Apr 19 13:06:52 +0000 2013","325234041311858688",Y
"Fri Apr 19 13:06:53 +0000 2013","325234045485191168",Y
"Fri Apr 19 13:06:57 +0000 2013","325234062266613760",Y
"Fri Apr 19 13:07:00 +0000 2013","325234074862108672",Y
"Fri Apr 19 13:07:03 +0000 2013","325234087457607680",Y
"Fri Apr 19 13:07:04 +0000 2013","325234091643523073",Y
"Fri Apr 19 13:07:05 +0000 2013","325234095829430273",Y
"Fri Apr 19 13:07:07 +0000 2013","325234104222228481",Y
"Fri Apr 19 13:07:09 +0000 2013","325234112606633984",Y
"Fri Apr 19 13:07:11 +0000 2013","325234121020420097",Y
"Fri Apr 19 13:07:11 +0000 2013","325234121020436480",Y
"Fri Apr 19 13:07:16 +0000 2013","325234141991944193",Y
"Fri Apr 19 13:07:19 +0000 2013","325234154566459393",Y
"Fri Apr 19 13:07:22 +0000 2013","325234167124197376",Y
"Fri Apr 19 13:07:23 +0000 2013","325234171322703873",Y
"Fri Apr 19 13:07:33 +0000 2013","325234213257375744",Y
"Fri Apr 19 13:07:40 +0000 2013","325234242655248384",Y
"Fri Apr 19 13:07:41 +0000 2013","325234246832754690",Y
"Fri Apr 19 13:07:41 +0000 2013","325234246820184065",Y
"Fri Apr 19 13:07:42 +0000 2013","325234251010297856",Y
"Fri Apr 19 13:07:46 +0000 2013","325234267808485376",Y
"Fri Apr 19 13:07:51 +0000 2013","325234288754847744",Y
"Fri Apr 19 13:07:53 +0000 2013","325234297172811776",Y
"Fri Apr 19 13:07:56 +0000 2013","325234309764087808",Y
"Fri Apr 19 13:07:57 +0000 2013","325234313929043968",Y
"Fri Apr 19 13:08:04 +0000 2013","325234343293382656",Y
"Fri Apr 19 13:08:06 +0000 2013","325234351707156480",Y
"Fri Apr 19 13:08:16 +0000 2013","325234393637605376",Y
"Fri Apr 19 13:08:17 +0000 2013","325234397810937856",Y
"Fri Apr 19 13:08:17 +0000 2013","325234397836111873",Y
"Fri Apr 19 13:08:19 +0000 2013","325234406195331073",Y
